Preventative Maintenance ID,Preventative Maintenance Number,Preventative Maintenance Description,Preventative Maintenance Instruction,Preventative Maintenance Safety Note,Frequency Type ID,Frequency,Frequency Type Or ID,Frequency Or,Is Hierarchy,Is Triggered,Is Fixed,Is Standard,Lead Time Days,Asset Type ID,Manufacturer ID,Model Number ID,Priority ID,Estimated Duration Hours,Job Type ID,Department ID,Customer Contact ID,Supplier Contact ID,Is Inspection,Is Inspection Enforce Order On,Is Inspection By Asset Type,User Defined Text Box,Component Code ID,Estimated Labour Cost,Estimated Material Cost,Estimated Other Cost,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Default Inspection Asset ID,Is Group Inspection,Parent Preventative Maintenance ID,Inspection Height,Inspection Width,Inspection XLocation,Inspection YLocation,Is Use Asset Contractor,Minute Difference,Is Master PM,Master PMID,Work Order Format Name,Contractor Quote Amount,In Active To,Days To Complete,Activation Type,Is Audit,Is Include Children Of Inspection Asset Only
1697,1705,Unit-20 Ex Visual Train 1 Group 11,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,2,,,,3,16.0000000,5,14,,,,,,,,96.0800000,0.0000000,0.0000000,,1990,14/06/2023 4:56:22 PM,1990,17/07/2023 9:16:32 AM,220266,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1698,1706,Unit-20 Ex Visual Train 1 Group 12,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,4,,,,3,32.0000000,5,14,,,,,,,,192.1600000,0.0000000,0.0000000,,1990,14/06/2023 5:05:37 PM,1990,17/07/2023 3:58:14 PM,220267,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1699,1709,Ex Visual unit-81 for PM-654,"1.All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2.the presence of markings and warning signs;3.the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4.for the serviceability of gaskets; covers of fittings and boxes;5.serviceability of inputs of wires and cables into the electrical equipment of instrumentation6.lack of water in the glass caps of the light signaling.",Use PPM and fallow safety instruction,4,6.0000000,,0.0000000,,,,,10,,,,3,21.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1964,15/06/2023 10:30:24 AM,1964,1/08/2023 8:57:47 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,20,every,,
1700,1711,Ex Visual unit-82 for PM-662,"1.All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2.the presence of markings and warning signs;3.the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4.for the serviceability of gaskets; covers of fittings and boxes;5.serviceability of inputs of wires and cables into the electrical equipment of instrumentation6.lack of water in the glass caps of the light signaling.",Use PPM and fallow safety instruction,4,6.0000000,,0.0000000,,,,,10,,,,3,10.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1964,15/06/2023 10:51:53 AM,1964,1/08/2023 9:14:49 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1702,1713,BEARING INSPECTION IF BLACK OUT OCCUR ,,,4,1.0000000,,0.0000000,,,,,0,,,,3,3.0000000,5,13,,,,,,,,21.1800000,0.0000000,0.0000000,,777,16/06/2023 9:22:27 AM,1461,19/06/2023 10:18:26 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1703,1714,Unit-20 Ex Visual Train 1 Group 13,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,4,,,,3,20.0000000,5,14,,,,,,,,240.2000000,0.0000000,0.0000000,,1990,17/06/2023 8:30:37 AM,1990,17/07/2023 3:58:21 PM,220268,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1704,1715,Unit-20 Ex Visual Train 1 Group 14,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,2,,,,3,20.0000000,5,14,,,,,,,,120.1000000,0.0000000,0.0000000,,1990,17/06/2023 8:48:10 AM,1990,17/07/2023 3:58:27 PM,220269,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1705,1716,Unit-20 Ex Visual Train 1 Group 15,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,3,,,,3,40.0000000,5,14,,,,,,,,240.2000000,0.0000000,0.0000000,,1990,17/06/2023 8:58:21 AM,1990,17/07/2023 3:58:33 PM,220270,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1707,1722,Ex Visual unit-84  for PM-683,"1.All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2.the presence of markings and warning signs;3.the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4.for the serviceability of gaskets; covers of fittings and boxes;5.serviceability of inputs of wires and cables into the electrical equipment of instrumentation6.lack of water in the glass caps of the light signaling.",Use PPM and fallow safety instruction,4,6.0000000,,0.0000000,,,,,30,,,,3,0.0000000,5,21,,,,,,,,0.0000000,0.0000000,0.0000000,,1964,19/06/2023 4:32:41 PM,1186,8/10/2023 4:51:34 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1708,1724,Annual PPE distribution for PMD 2023 ,,,4,12.0000000,,0.0000000,,,,,30,,,,3,0.0000000,12,74,,,,,,,,0.0000000,77.8449000,0.0000000,,1687,21/06/2023 4:30:15 PM,1460,7/08/2023 2:29:54 PM,,,0,,,,,,510,,0,Standard,0.0000000,,0,every,,
1709,1725,Ex Visual unit-87 for PM 693,"1.All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2.the presence of markings and warning signs;3.the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4.for the serviceability of gaskets; covers of fittings and boxes;5.serviceability of inputs of wires and cables into the electrical equipment of instrumentation6.lack of water in the glass caps of the light signaling.",Use PPM and fallow safety instruction,4,6.0000000,,0.0000000,,,,,10,,,,3,9.0000000,5,21,,,,,,,,45.3600000,0.0000000,0.0000000,,1964,22/06/2023 2:59:22 PM,1186,26/08/2023 3:57:45 PM,211376,,0,,,,,,540,,0,Standard,0.0000000,,30,every,,
1710,1726,Ex Visual 6 month (for field instruments) unit-71 for PM 577,"1.All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2.the presence of markings and warning signs;3.the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4.for the serviceability of gaskets; covers of fittings and boxes;5.serviceability of inputs of wires and cables into the electrical equipment of instrumentation6.lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,10,,,,3,97.0000000,5,21,,,,,,,,0.8060000,0.0000000,0.0000000,,1964,22/06/2023 3:12:02 PM,1186,11/07/2023 2:29:26 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1711,1727,Analyzer Routine Maintenance,,Use proper PPE,4,1.0000000,,0.0000000,,,,,0,,,,3,4.0000000,5,48,,,,,,,,16.1200000,0.0000000,0.0000000,,1493,23/06/2023 8:38:41 AM,1461,25/07/2023 11:20:45 AM,,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1712,1733,"Ex Visual 6 month (field instruments and solenoids), unit-72 for MP 588","1.All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2.the presence of markings and warning signs;3.the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4.for the serviceability of gaskets; covers of fittings and boxes;5.serviceability of inputs of wires and cables into the electrical equipment of instrumentation6.lack of water in the glass caps of the light signaling.",Use PPM and fallow safety instruction,4,6.0000000,,0.0000000,,,,,10,,,,3,160.0000000,5,21,,,,,,,,1277.6400000,0.0000000,0.0000000,,1964,25/06/2023 10:09:22 AM,1964,29/08/2023 11:38:57 AM,211376,,0,,,,,,570,,1712,Standard,0.0000000,,30,every,,
1713,1736,"Clean and visual inspection (GF, GT, GO, H2 - 123 assets)",All parts are to be visually and externally inspected. ,,4,3.0000000,,0.0000000,,,,,10,,,,3,62.0000000,8,49,,,,,,,,10.3200000,0.0000000,0.0000000,,689,2/07/2023 4:37:24 PM,689,3/07/2023 10:35:54 AM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1714,1737,Sensor Replacement ,,,9,2.0000000,,0.0000000,,,,,10,,,,3,2.0000000,5,49,,,,,,,,20.6400000,0.0000000,0.0000000,,689,2/07/2023 4:53:21 PM,689,2/07/2023 4:55:36 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1715,1738,Calibration of Gas detectors ,,,4,3.0000000,,0.0000000,,,,,10,,,,3,1.0000000,5,49,,,,,,,,10.3200000,0.0000000,0.0000000,,689,2/07/2023 4:59:20 PM,689,7/08/2023 10:03:12 AM,,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1716,1739,LV Motor 6 monthly EX classified inspection LLF for PM 419,"1.CHECK AND ENSURE COOLING FAN IS NOT RUBBING THE FAN GUARD2.CHECK CONDUIT RUNS AND FITTING ARE TIGHT AND CORROSION FREE3.CHECK CABLE GLAND OR ANY ELECTRICAL CONDUIT FITTINGS FOR TIGHTNESS, SECURITY, AND OF CORRECT TYPE.4.CHECK CABLE GLAND OR ANY ELECTRICAL CONDUIT FITTINGS FOR TIGHTNESS, SECURITY, AND OF CORRECT TYPE.",Use PPM ,4,6.0000000,,0.0000000,,,,,10,,,,3,180.0000000,8,20,,,,,,,,733.4999999,0.0000000,0.0000000,,1964,3/07/2023 10:16:00 AM,1186,11/07/2023 11:26:55 AM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1717,1740,LLF on Analysers and Sampling System SLU-ANLZ (PM-1441),,,1,1.0000000,,0.0000000,,,,,1,,,,3,1.0000000,5,49,,,,,,,,1.0320000,0.0000000,0.0000000,,689,3/07/2023 4:59:23 PM,689,4/07/2023 3:42:07 PM,211376,,0,,,,,,540,,0,Standard,0.0000000,,1,every,,
1718,1741,LV Motor Monthly Inspection LLF for PM 418,"1.CHECK FOR SIGNS OF OVERHEATING (AT BOTH ENDBELL OF THE MOTOR) AND FOR ANY UNUSUAL NOISE ON THE MOTOR BEARING. 2.CHECK MOTOR CASING FOR CRACKS AND SIGNS OF DAMAGE.3.CARRYOUT VIBRATION ANALYSIS FOR OVERHEATING, COMPONENT FAILURE, INSUFFICIENT LUBRICATION OF MOTOR BEARING ",Use PPM and fallow safety instruction,4,1.0000000,,0.0000000,,,,,20,,,,3,100.0000000,8,20,,,,,,,,1.3279999,0.0000000,0.0000000,,1964,4/07/2023 9:06:52 AM,1964,29/09/2023 3:51:27 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1719,1742,MV motor 1 monthly peventive maintenance LLF for PM 456,"1.CHECK MOTOR CASING FOR CRACKS AND SIGNS OF DAMAGE 2.CHECK OF MOTOR BEARING FOR SIGNS OF OVERHEATING (AT BOTH ENDBELL OF THE MOTOR) AND FOR ANY UNUSUAL NOISE. 3.CHECK LUBRICATING OIL LEVEL4.TAKE & RECORD BEARING TEMPERATURE5.CARRY OUT THERMAL SCANNING FOR MOTOR BEARING6.CARRY OUT FOR MOTOR WINDING THERMAL SCANNING, AND MEASURE RECORD ALL THREE PHASE CURRENTS",Use PPM and fallow safety instruction,4,1.0000000,,0.0000000,,,,,30,,,,3,100.0000000,8,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1964,4/07/2023 10:51:30 AM,1186,8/10/2023 11:10:20 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1720,1743,Welding outlet 6 Months Preventive Maintenance LLF for PM 385,"1. Check welding outlet housing and other external parts for excessive corrosion, cleanliness and security",Use PPM and fallow safety instruction,4,6.0000000,,0.0000000,,,,,2,,,,3,34.5000000,8,20,,,,,,,,107.2950000,0.0000000,0.0000000,,1964,4/07/2023 11:00:55 AM,1964,29/09/2023 3:56:52 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1721,1744,Immersion Heater 6 Monthly preventive maintenance LLF for PM 377,"1.Check cable gland or any electrical conduit fittings for tightness, security, and of correct type of EX enclosure2.Check equipment for any unauthorized repainting that will cause obstruction to the flame path gap of EX enclosure3.Check completeness and tightness of cover &  mounting bolts of EX enclosure4.Check the EX protection type of equipment is appropriate for the kind of hazardous area it is located of EX enclosure",Use PPE and fallow safety instruction,4,6.0000000,,0.0000000,,,,,2,,,,3,57.0000000,8,20,,,,,,,,135.2050000,0.0000000,0.0000000,,1964,4/07/2023 11:13:11 AM,1186,8/10/2023 4:29:06 PM,211376,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1722,1745,Immersion Heater 1 Monthly preventive maintenance LLF for  PM  376,1.Check heater casing for cracks and signs of damage of Heater casing2.Should be check cracks of heater3.Should be check current as per nominal current4.should be cleaned visible body of heater5.Shoul be check resistance of heater,Use PPM and fallow safety instruction,4,1.0000000,,0.0000000,,,,,10,,,,3,57.0000000,8,20,,,,,,,,177.2699999,0.0000000,0.0000000,,1964,4/07/2023 11:32:09 AM,1964,29/09/2023 3:57:34 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1723,1746,Unit-20 Ex Visual Train 2 Group 4 ,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,0.0000000,0.0000000,0.0000000,,1990,5/07/2023 2:31:42 PM,1461,18/07/2023 4:03:34 PM,220908,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1724,1747,Unit-20 Ex Visual Train 2 Group 5,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,0.0000000,0.0000000,0.0000000,,1990,6/07/2023 10:26:27 AM,1461,18/07/2023 4:04:04 PM,220910,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1725,1748,Unit-20 Ex Visual Train 2 Group 6,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,0.0000000,0.0000000,0.0000000,,1990,6/07/2023 10:37:59 AM,1461,18/07/2023 4:06:03 PM,220911,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1726,1749,Unit-20 Ex Visual Train 2 Group 7,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,0.0000000,0.0000000,0.0000000,,1990,6/07/2023 11:05:45 AM,1461,18/07/2023 4:06:17 PM,220912,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1727,1750,Unit-20 Ex Visual Train 2 Group 8,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,0.0000000,0.0000000,0.0000000,,1990,6/07/2023 11:15:01 AM,1461,18/07/2023 4:07:20 PM,220913,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1728,1751,Unit-20 Ex Visual Train 2 Group 9,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,0.0000000,0.0000000,0.0000000,,1990,6/07/2023 11:40:11 AM,1461,18/07/2023 4:07:42 PM,220914,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1729,1752,Unit-20 Ex Visual Train 2 Group 10,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,60.0500000,0.0000000,0.0000000,,1990,6/07/2023 12:00:54 PM,1461,25/07/2023 3:40:05 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1730,1753,Unit-20 Ex Visual Train 2 Group 11,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,35.3000000,0.0000000,0.0000000,,1990,6/07/2023 12:58:15 PM,1461,25/07/2023 3:40:30 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1731,1754,Unit-20 Ex Visual Train 2 Group 12,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,48.0400000,0.0000000,0.0000000,,1990,6/07/2023 1:07:02 PM,1461,25/07/2023 3:40:53 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1732,1755,Unit-20 Ex Visual Train 2 Group 13,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,60.0500000,0.0000000,0.0000000,,1990,6/07/2023 1:17:52 PM,1461,25/07/2023 3:41:10 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1733,1756,Unit-20 Ex Visual Train 2 Group 14 ,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,35.3000000,0.0000000,0.0000000,,1990,6/07/2023 1:48:23 PM,1461,25/07/2023 3:41:32 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1734,1757,Unit-20 Ex Visual Train 2 Group 15,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,60.0500000,0.0000000,0.0000000,,1990,6/07/2023 1:54:06 PM,1461,25/07/2023 3:41:52 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1735,1758,Unit-20 Ex Visual Train 2 Group 16,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,48.0400000,0.0000000,0.0000000,,1990,6/07/2023 2:01:02 PM,1461,25/07/2023 3:42:27 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1736,1759,Unit-20 Ex Visual Train 2 Group 17,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,72.0600000,0.0000000,0.0000000,,1990,6/07/2023 2:11:47 PM,1990,26/07/2023 8:56:42 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1737,1760,Unit-20 Ex Visual Train 2 Group 18,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,60.0500000,0.0000000,0.0000000,,1990,6/07/2023 2:25:00 PM,1461,25/07/2023 3:43:14 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1738,1761,Ex Visual of the PT Which are located in Unit-45,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,2,,,,3,10.0000000,5,17,,,,,,,,313.9800000,0.0000000,0.0000000,,1460,7/07/2023 4:04:16 PM,1460,29/08/2023 9:28:17 AM,220397,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1740,1764,Ex Visual of the PT Which are located in Unit-45,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,,0.0000000,,,,,,,,,,0.0000000,0.0000000,0.0000000,,803,7/07/2023 5:13:00 PM,803,7/07/2023 5:14:41 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1744,1771,Ex Visual of the LT Which are located in Unit-45,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,2,,,,3,8.0000000,5,17,,,,,,,,280.0000000,0.0000000,0.0000000,,803,8/07/2023 1:47:11 PM,803,4/09/2023 11:33:25 AM,220398,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
