Requisition ID,Requisition Number,Requisition Description,Required By Date Time,Approval Path ID,Raised Date Time
1139,1779,These courses are required for professional development of employees,7/06/2024 12:12:15 PM,38,7/06/2024 12:12:15 PM
1140,1781,Xalqaro pochta xizmati,7/06/2024 3:03:10 PM,39,7/06/2024 3:03:10 PM
1141,1783,Required lubrication oils for annual plan,10/09/2024 12:00:00 AM,53,10/06/2024 8:28:57 AM
1142,1784,Заявка для услуг по поставке природного газа для вахтового посёлка (для договора),10/06/2024 9:17:35 AM,39,10/06/2024 9:17:35 AM
1143,1785,Услуги «Автомобильная заправочная станция (АЗС)»,10/06/2024 9:27:18 AM,51,10/06/2024 9:27:18 AM
1144,1788,molded case circuit breaker,11/06/2024 9:42:17 AM,53,11/06/2024 9:42:17 AM
1145,1790,Magnetic Contactor for HVAC panel,11/06/2024 10:05:33 AM,53,11/06/2024 10:05:33 AM
1146,1789, Electric tools and electrical appliances for GTL Chinoz terminal,11/06/2024 9:55:19 AM,80,11/06/2024 9:55:19 AM
1147,1791,Miniature circuit breaker for HVAC panel,11/06/2024 10:37:25 AM,53,11/06/2024 10:37:25 AM
1148,1792,Over current relay for HVAC panel,11/06/2024 12:10:39 PM,53,11/06/2024 12:10:39 PM
1149,1793,Earth leakage breaker for HVAC panel,11/06/2024 12:18:28 PM,53,11/06/2024 12:18:28 PM
1150,1794,Relay for HVAC panel,11/06/2024 12:20:11 PM,53,11/06/2024 12:20:11 PM
1151,1795,Surge protector for HVAC panel,11/06/2024 12:21:52 PM,53,11/06/2024 12:21:52 PM
1152,1796,Progammable logic PLC for HVAC panel,11/06/2024 12:23:07 PM,53,11/06/2024 12:23:07 PM
1153,1798,Engagement of the outsourcing service company to carry out all type of non-destructive testing (NDE).,1/09/2024 12:00:00 AM,59,12/06/2024 3:29:56 PM
1154,1799,Engagement of the outsourcing service company to carry out all type of non-destructive testing (NDE).,12/06/2024 3:45:31 PM,59,12/06/2024 3:45:31 PM
1155,1800,,12/06/2024 3:53:15 PM,,12/06/2024 3:53:15 PM
1156,1802,,12/06/2024 3:55:07 PM,,12/06/2024 3:55:07 PM
1157,1803,,12/06/2024 3:58:01 PM,59,12/06/2024 3:58:01 PM
1158,1804,,12/06/2024 4:01:21 PM,59,12/06/2024 4:01:21 PM
1159,1805,,12/06/2024 4:03:52 PM,,12/06/2024 4:03:52 PM
1160,1806,,12/06/2024 4:06:00 PM,,12/06/2024 4:06:00 PM
1161,1808,Engagement of the outsourcing service company to carry out all type of non-destructive testing (NDE).,13/06/2024 8:35:10 AM,59,13/06/2024 8:35:10 AM
1162,1809,,13/06/2024 8:45:45 AM,,13/06/2024 8:45:45 AM
1163,1812,Engagement of the outsourcing service company to carry out type of non-destructive testing (NDE).,13/06/2024 10:09:39 AM,59,13/06/2024 10:09:39 AM
1164,1813,Engagement of the outsourcing service company to carry out all type of non-destructive testing (NDE).,13/06/2024 10:12:13 AM,59,13/06/2024 10:12:13 AM
1165,1816,Заявка на закупку кулера для воды и адаптера,13/06/2024 1:50:58 PM,39,13/06/2024 1:50:58 PM
1166,1817,Fair equipments,13/06/2024 2:02:24 PM,80,13/06/2024 2:02:24 PM
1167,1818, Electric tools and electrical appliances for GTL Chinoz terminal,13/06/2024 2:19:56 PM,80,13/06/2024 2:19:56 PM
1168,1819,The rubber seal of the pump slide 171-PC-005A/B/C/D is necessary due to frequent damage,13/09/2024 12:00:00 AM,53,13/06/2024 5:03:46 PM
1169,1820,,6/06/2024 12:00:00 AM,,14/06/2024 8:57:07 AM
1170,1821,These courses are required for professional development of employees,14/06/2024 4:07:23 PM,38,14/06/2024 4:07:23 PM
1171,1822,"Fuqaro muhofazasi bo'yicha rahbar xodimlari, sardorlarni va ishchi xizmatchilarni o'qitish(xizmat ko'rsatish) shartnomasi_№66",14/06/2024 5:19:21 PM,69,14/06/2024 5:19:21 PM
1172,1823,Приобретения камер видеонаблюдения для склада,19/06/2024 10:22:23 AM,70,19/06/2024 10:22:23 AM
1173,1824,,19/06/2024 12:00:00 AM,,19/06/2024 1:50:34 PM
1174,1825,Сертификатлаштирилган махсулотларни навбатдаги ипспекция назоратдиан утказиш буйича,20/06/2024 10:53:19 AM,83,20/06/2024 10:53:19 AM
1175,1826,Сертификатлаштирилган махсулотларни навбатдаги ипспекция назоратдиан утказиш буйича,20/06/2024 11:51:04 AM,,20/06/2024 11:51:04 AM
1176,1827,Сертификатлаштирилган махсулотларни навбатдаги ипспекция назоратдиан утказиш буйича,20/06/2024 11:55:05 AM,83,20/06/2024 11:55:05 AM
1177,1828,Сертификатлаштирилган махсулотларни навбатдаги ипспекция назоратдиан утказиш буйича,20/06/2024 12:08:48 PM,83,20/06/2024 12:08:48 PM
1178,1832,Заявка на закупку ковра и пылесоса,21/06/2024 11:52:52 AM,39,21/06/2024 11:52:52 AM
1179,1833,Базисные линейные нормы расхода топлива для транспортных средств и специальной техники:,1/07/2024 1:32:46 PM,51,21/06/2024 1:32:46 PM
1180,1831,,21/06/2024 11:49:09 AM,40,21/06/2024 11:49:09 AM
1181,1834,,21/10/2024 2:43:50 PM,53,21/06/2024 2:43:50 PM
1182,1837,"For the ensure the continuous operation of these control valve, as well as for the continuous operation of the plant",24/07/2024 11:04:26 AM,53,24/06/2024 11:04:26 AM
1183,1836,to ensure continuous of the loading arms (184-XX-001/002/007/008A-I),25/07/2024 10:57:10 AM,53,24/06/2024 10:57:10 AM
1184,1841,Cпециальная швабра для очистки солнечные панели на объекте ООО «Uzbekistan GTL»,24/06/2024 3:59:49 PM,75,24/06/2024 3:59:49 PM
1185,1842,Mahsulot yuklangan Export Vagon-sisternalarini xavfsizlik chora tadbirlariga muvofiq plomba qilish uchun,25/06/2024 10:00:25 AM,41,25/06/2024 10:00:25 AM
1186,1843,Темир йўл орқали ташишда вагон цистерналарга бўлган эхтиёжни ижарага олинадиган вагонлар билан таъминлаш учун шартнома тузиш.,25/06/2024 10:21:48 AM,41,25/06/2024 10:21:48 AM
1187,1845,Тошкент офис ходиларини тоза ичимлик суви билан таънимлаш,25/06/2024 2:50:49 PM,39,25/06/2024 2:50:49 PM
1188,1846,"Вода природная питьевая объемом в бутылях ёмкостью 18,9-20 литров",25/06/2024 5:12:56 PM,80,25/06/2024 5:12:56 PM
1189,1847,Uzbekistan GTL MCHJ korxonasi ehtiyochi uchun Ko'pik yetkazuvchi yong'in o'chirish mashinasi xarid talabnomasi ,15/07/2024 12:00:00 AM,71,24/06/2024 12:00:00 AM
1190,1848,Installation of a degassing line is required.,26/07/2024 8:33:13 AM,46,26/06/2024 8:33:13 AM
1191,1851,Modification of wax rundown lines between FT reactor and Wax rundown drum,26/07/2024 9:04:02 AM,46,26/06/2024 9:04:02 AM
1192,1853,"A stamp to ensure the quality, quantity, and safety of products loaded into rail cars ",26/06/2024 11:35:26 AM,41,26/06/2024 11:35:26 AM
1193,1854,,26/06/2024 2:55:20 PM,,26/06/2024 2:55:20 PM
1194,1855,,26/06/2024 2:58:12 PM,,26/06/2024 2:58:12 PM
1195,1857,Zavod markaziy laboratoriyasi xodimlarini ISO/IEC 17025 standarti bo'yicha Akkreditatsiya sohasida xizmat ko'rsatish uchun,28/06/2024 10:55:27 AM,40,28/06/2024 10:55:27 AM
1196,1860,Depot repair of a private tank car intended for the transportation of sulfuric acid for the next year 2024.,28/06/2024 4:11:25 PM,41,28/06/2024 4:11:25 PM
1197,1861,"""Uzbekistan GTL"" MCHJ ehtiyoji uchun kapital ta'mirlash jarayonida ishtirok edadigan xodimlar uchun 100% li paxta matoli maxsus ishchi kiyim xarid qilish talabnomasi ",5/07/2024 5:14:23 PM,71,28/06/2024 5:14:23 PM
1198,1863,,1/07/2024 6:26:30 AM,80,1/07/2024 6:26:30 AM
1199,1864,,15/03/2024 10:00:00 AM,,1/07/2024 2:07:27 PM
1200,1865,,15/03/2024 10:00:00 AM,,1/07/2024 2:07:27 PM
1201,1866,,15/03/2024 10:00:00 AM,,1/07/2024 2:07:27 PM
1202,1867,,15/03/2024 10:00:00 AM,,1/07/2024 2:07:28 PM
1203,1868,,15/03/2024 10:00:00 AM,,1/07/2024 2:07:28 PM
1204,1869,,15/03/2024 10:00:00 AM,,1/07/2024 2:07:29 PM
1205,1870,Spare parts for control valves,1/10/2024 12:00:00 AM,56,2/07/2024 8:39:06 AM
1206,1871,to ensure continuous of the pressure gauges (176-PG-0532/0533),3/12/2024 12:00:00 AM,53,3/07/2024 10:11:50 AM
1207,1872,to ensure continuous of the pressure gauges (171-PG-0220/0226),3/08/2024 12:00:00 AM,53,3/07/2024 11:03:41 AM
1208,1873,to ensure continuous of the pressure gauges (150-PG-0193/0195),3/08/2024 12:00:00 AM,53,3/07/2024 11:17:11 AM
1209,1874,to ensure continuous of the pressure differential gauges (150-PDG-0916/0917),3/08/2024 12:00:00 AM,53,3/07/2024 11:19:38 AM
1210,1875,These courses are required for professional development of employees,4/07/2024 9:08:28 AM,38,4/07/2024 9:08:28 AM
1211,1876,Приобретения Zoom Workplace Pro лицензии,4/07/2024 4:36:13 PM,70,4/07/2024 4:36:13 PM
1212,1877,UZbekistoan GTL MCHJ korxonasi ehtiyoji uchun banner xarid qilish buyurtmasi ,10/07/2024 9:12:32 AM,71,5/07/2024 9:12:32 AM
1213,1878,Uzbekistan GTL MCHJ ehtiyoji uchun xavfsizlik texnikasi bannerlari xarid qilish buyurtmasi ,10/07/2024 10:21:22 AM,71,5/07/2024 10:21:22 AM
1214,1879,Texnologik namunalarni Boshqa laboratoriyalarda tahlillarini amalga oshirish uchun,5/07/2024 11:19:44 AM,40,5/07/2024 11:19:44 AM
1215,1880,NDE consumables required for all DPT inspections,15/07/2024 2:06:00 PM,59,8/07/2024 2:06:00 PM
1216,1881,Электрооборудования для использования и замены в административно-бытовом корпусе и вахтовом поселке ООО «Uzbekistan GTL»,8/07/2024 2:37:53 PM,75,8/07/2024 2:37:53 PM
1217,1882,Uzbekistan GTL korxonasi issiqxona gazlarini hisoblash xizmatini amalga oshirish uchun shartnoma tuzish bo'yicha xarid talabnomasi  ,8/08/2024 4:27:27 PM,71,8/07/2024 4:27:27 PM
1218,1883,,9/07/2024 12:00:00 AM,,9/07/2024 5:07:09 PM
1219,1885,These courses are required for professional development of employees,9/07/2024 8:50:29 PM,38,9/07/2024 8:50:29 PM
1220,1886,Zavod markaziy Laboratoriyasida priborlarni kalibrlash uchun,10/07/2024 3:49:18 PM,40,10/07/2024 3:49:18 PM
1221,1887,Произвести расчеты для каждого типа автошин. 1) HYUNDAI XCIENT 6X4 Мусоровоз 2) HYUNDAY H1 MINIBUS 12 SEA Микроавтобус 3) KIA Frontier K2700 D/CAB Грузопассажирский 4) MAN CLA 16.230 4X2 BB CS14UX ST-174 Кран-манипулятор 5) UAT SCTF U330 01 Полуприцеп,11/07/2024 9:50:53 AM,51,11/07/2024 9:50:53 AM
1222,1888,Ремонт раций Motorola MTP8550ex,11/07/2024 5:04:40 PM,70,11/07/2024 5:04:40 PM
1223,1889,“GTL Chinoz terminali” иш ўринларининг меҳнат шароитлари бўйича аттестациясини ташкил қилиш,12/07/2024 9:23:28 AM,80,12/07/2024 9:23:28 AM
1224,1892,,12/07/2024 11:10:04 AM,,12/07/2024 11:10:04 AM
1225,1895,Gaskets to address potential damage during turnaround repair works and inspections.,14/07/2024 3:58:22 PM,56,14/07/2024 3:58:22 PM
1226,1896,These courses are required for professional development of employees,15/07/2024 10:01:44 AM,38,15/07/2024 10:01:44 AM
1227,1898,Vagon-sisternalar yuk tushirish klapanlarini ochish va yopish uchun maxsus kalit,15/07/2024 3:51:40 PM,41,15/07/2024 3:51:40 PM
1228,1899,Engagement of the outsourcing service Company to perform an advanced non-destructive examination (NDE) to detect hydrogen-induced cracking (HIC),1/11/2024 4:15:23 PM,59,15/07/2024 4:15:23 PM
1229,1900,,15/03/2024 10:00:00 AM,,16/07/2024 10:37:44 AM
1230,1901,These courses are required for professional development of employees,16/07/2024 10:47:12 AM,38,16/07/2024 10:47:12 AM
1231,1902,,22/12/2024 9:00:00 PM,,16/07/2024 2:41:20 PM
1232,1903,,15/12/2024 4:00:00 AM,,16/07/2024 5:27:07 PM
1233,1907,Uzbekistan GTL MCHJ ehtiyoji uchun issiqxona gazlarini hisoblash bo'yicha xarid talabnomasi ,24/07/2024 9:22:51 AM,71,17/07/2024 9:22:51 AM
1234,1908,This requisition is for the procurement of gaskets to address potential damage during turnaround repair works and inspections. ,30/09/2024 12:00:00 AM,56,17/07/2024 9:59:22 AM
1235,1910,Service for Valves of the Svern Glocon,1/11/2024 2:33:05 PM,56,17/07/2024 2:33:05 PM
1236,1913,The engagement of logistics company to provide dispatching and ship back service of the packaged goods,16/08/2024 8:48:10 AM,,18/07/2024 8:48:10 AM
1237,1918,The engagement of logistics company to provide dispatching and ship back service of the packaged goods,19/08/2024 11:24:22 AM,59,18/07/2024 11:24:22 AM
1238,1917,Service for flowmeters of the FLUENTA,25/12/2024 9:06:18 AM,56,18/07/2024 9:06:18 AM
1239,1919,Catering for employees of GTL Chinoz terminal,18/07/2024 3:00:44 PM,80,18/07/2024 3:00:44 PM
1240,1920,Для технического обслуживание и ремонт паровых запорных клапанов во время капитального ремонта «Uzbekistan GTL» в 2024 году.,25/12/2024 4:21:26 PM,56,19/07/2024 4:21:26 PM
1241,1921,This request details the requirement for consumable materials needed for various maintenance and fabrication activities during TAR 2024,1/10/2024 1:34:18 PM,56,20/07/2024 1:34:18 PM
1242,1922,Materials for ABB VSD panels of Uzbekistan GTL plant.,21/07/2024 9:57:44 AM,53,21/07/2024 9:57:44 AM
1243,1924,Темир йўл орқали ташишда вагон цистерналарга бўлган эхтиёжни ижарага олинадиган вагонлар билан таъминлаш учун шартнома тузиш.,22/07/2024 8:28:06 AM,41,22/07/2024 8:28:06 AM
1244,1925,Dispecherlik xizmati,29/07/2024 8:59:10 AM,,22/07/2024 8:59:10 AM
1245,1927,Toshkent ofis binosi uchun kerakli bo'lgan xo'jalik tovarlarini sotib olish uchun ,22/07/2024 11:17:41 AM,39,22/07/2024 11:17:41 AM
1246,1928,Uzbekistan GTL MCHJ korxonasi ehtiyoji uchun albom xarid qilish talabnomasi ,29/07/2024 5:08:00 PM,71,22/07/2024 5:08:00 PM
1247,1929,,23/12/2024 6:00:00 AM,,22/07/2024 5:24:45 PM
1248,1930,External Audit of import contracts,30/07/2024 10:09:14 AM,64,23/07/2024 10:09:14 AM
1249,1931,These courses are required for professional development of employees,23/07/2024 2:14:30 PM,38,23/07/2024 2:14:30 PM
1250,1933,Provision of technical services for water treatment systems,24/07/2024 4:15:58 PM,52,24/07/2024 4:15:58 PM
1251,1935,UzGTL synthetic kerosene sample from sampling point 150-SC-017,24/07/2024 4:49:21 PM,62,24/07/2024 4:49:21 PM
1252,1934,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.(CS A105 RF 125 AARH B16.5 CL300)",24/08/2024 4:38:26 PM,46,24/07/2024 4:38:26 PM
1253,1936,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.(CS A234-WPB-SMLS BE B16.9 (S-STD x S-XS))",24/08/2024 5:20:09 PM,46,24/07/2024 5:20:09 PM
1254,1938,,25/07/2024 10:09:26 AM,,25/07/2024 10:09:26 AM
1255,1939,,25/07/2024 10:10:59 AM,,25/07/2024 10:10:59 AM
1256,1937,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.( CS A234-WPB-SMLS BE B16.9 (S-STD)",25/08/2024 10:07:33 AM,46,25/07/2024 10:07:33 AM
1257,1940,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.(CS A105 BE MSS-SP-97 (S-STD x S-XS))",25/08/2024 10:16:07 AM,46,25/07/2024 10:16:07 AM
1258,1941,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.(CS A234-WPB-SMLS BE B16.9 (S-STD)) ",25/08/2024 10:20:59 AM,46,25/07/2024 10:20:59 AM
1259,1942,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.(CS A106-B SMLS BE B36.10M  (S-XS) ",25/08/2024 10:25:12 AM,46,25/07/2024 10:25:12 AM
1260,1944,Materials for VSD panels of Uzbekistan GTL plant.,25/07/2024 10:43:17 AM,53,25/07/2024 10:43:17 AM
1261,1945,Страхование авансовых платежей по импортным контрактам,25/07/2024 2:54:18 PM,66,25/07/2024 2:54:18 PM
1262,1946,Светодиодная встраиваемая панель  LED recessed panel ,26/07/2024 2:49:01 PM,80,26/07/2024 2:49:01 PM
1263,1947,Бумага для офисной техники белая А4,26/07/2024 4:19:03 PM,80,26/07/2024 4:19:03 PM
1264,1950,"""Uzbekistan GTL"" MCHJ ehtiyoji uchun Portlashdan himoyalangan akkumlyatorli ko'chma projektor xarid talabnomasi ",30/07/2024 9:41:03 AM,71,30/07/2024 9:41:03 AM
1265,1952,For procurement of Heat transfer cement,30/07/2024 4:52:01 PM,75,30/07/2024 4:52:01 PM
1266,1956,for the purchase of On-off valve(Valve type: Ball-Metal Seats Pressure Class/ Connection 300 / RF Valve Standarts: ASME B16.10; PED; API 607 (Flow direction/ Shutoff FCI 70-2: Bi-directional / ANSI VI (TSO) Body Material: DIN 1.0566 nte LF2),30/10/2024 8:49:08 AM,46,31/07/2024 8:49:08 AM
1267,1958,проведения энергетических обследований и экспертиз потребления топливо-энергетических ресурсов ,31/07/2024 10:26:52 AM,60,31/07/2024 10:26:52 AM
1268,1959,For Transformers,31/07/2024 3:20:29 PM,53,31/07/2024 3:20:29 PM
1269,1961,Globe glass for Lighting system,31/07/2024 3:37:46 PM,53,31/07/2024 3:37:46 PM
1270,1962,These courses are required for professional development of employees,1/08/2024 11:15:28 AM,38,1/08/2024 11:15:28 AM
1271,1963,Обязательное страхование гражданской ответственности ОПО ,1/08/2024 11:40:07 AM,66,1/08/2024 11:40:07 AM
1272,1964,"Due to constant erosion in the pipeline, it is required to purchase a complete pipeline",1/01/2025 12:00:00 AM,53,2/08/2024 8:15:47 AM
1273,1964,"Due to constant erosion in the pipeline, it is required to purchase a complete pipeline",1/01/2025 12:00:00 AM,53,2/08/2024 8:15:47 AM
1274,1966,Сертификатлаштирилган махсулотларни навбатдаги ипспекция назоратдиан утказиш буйича,2/08/2024 12:00:00 AM,83,2/08/2024 12:00:00 AM
1275,1967,Сертификатлаштирилган махсулотларни навбатдаги ипспекция назоратдиан утказиш буйича,2/08/2024 12:00:00 AM,83,2/08/2024 12:00:00 AM
1276,1969,Заявка на закупку необходимых товаров для 4 четверти 2024 года,2/08/2024 3:10:18 PM,39,2/08/2024 3:10:18 PM
1277,1968,"""Uzbekistan GTL"" заводининг 1-иловага мувофиқ эҳтиёт қисмлари, химикат ва катализаторларини бозор нархини аниқлаш хизмати",2/08/2024 2:34:45 PM,66,2/08/2024 2:34:45 PM
1278,1972,Қуйма чўяндан тайёрланган силлиқлаш плитасини ва қўрғошинли мухрни сотиб олиш учун,3/08/2024 3:09:54 PM,75,3/08/2024 3:09:54 PM
1279,1973,For the purchase of Heating ventilation and air Conditioning (HVAC) systems,3/08/2024 3:15:54 PM,75,3/08/2024 3:15:54 PM
1280,1974,На закупку расходных материалов для поддержания технического обслуживания завода в пусконаладочном периоде и в период эксплуатации,3/08/2024 3:24:01 PM,75,3/08/2024 3:24:01 PM
1281,1977,For the purchase of gate valve for the CWR of Cooling tower cells due to the need for installation in accordance with the approved MOC.,5/08/2024 10:47:59 AM,46,5/08/2024 10:47:59 AM
1282,1980,Заявка на закупку контейнеров для периода капитального ремонта,5/08/2024 2:40:00 PM,39,5/08/2024 2:40:00 PM
1283,1983,"Testing, verification and calibration services measuring and protection instruments",6/08/2024 9:17:30 AM,60,6/08/2024 9:17:30 AM
1284,1984,To ensure continuous operation of those valves,6/10/2024 9:35:34 AM,53,6/08/2024 9:35:34 AM
1285,1985,,2/08/2024 12:00:00 AM,,6/08/2024 1:08:54 PM
1286,1986,To ensure continuous operation of those valves,6/10/2024 1:21:46 PM,53,6/08/2024 1:21:46 PM
1287,1987,Service of ultrasonic flowmeters,22/12/2024 12:00:00 AM,56,
1288,1992,Signing a contract,7/08/2024 11:31:32 AM,38,7/08/2024 11:31:32 AM
1289,1990,,7/08/2024 10:43:05 AM,40,7/08/2024 10:43:05 AM
1290,1993,,7/08/2024 11:57:44 AM,40,7/08/2024 11:57:44 AM
1291,1996,To maintain and install trays within the 140-VC- 002 column,1/11/2024 3:34:40 PM,56,7/08/2024 3:34:40 PM
1292,1995,to purchase gifts for guests,1/11/2024 2:08:13 PM,67,7/08/2024 2:08:13 PM
1293,1998,Услуги на на проведение строительных работ асфальта-бетонного дорожного покрытия,9/08/2024 8:30:44 AM,54,8/08/2024 8:30:44 AM
1294,1999,Заявка для договора по оказанию услуг по питанию сотрудникам завода,8/08/2024 11:09:56 AM,39,8/08/2024 11:09:56 AM
1295,2000,Toshkent ofis binosi uchun kerakli bo'lgan xo'jalik tovarlarini sotib olish uchun buyurtma,8/08/2024 2:59:48 PM,39,8/08/2024 2:59:48 PM
1296,2006,These courses are required for professional development of employees,9/08/2024 11:27:39 AM,38,9/08/2024 11:27:39 AM
1297,2007,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun Argon gaz ballonlarni Argon gazi bilan to'ldirish uchun,9/08/2024 11:52:40 AM,40,9/08/2024 11:52:40 AM
1298,2008,"""Uzbekstan GTL"" MCHJ ehtiyojlari uchun ogohlantiruvchi lenta xarid qilish talabnomasi ",9/08/2024 3:29:55 PM,71,9/08/2024 3:29:55 PM
1299,2009,"""Uzbekistan GTL"" MCHJ ehtiyojlari uchun yozgi himoya qo'lqopi xarid qilish talabnomasi ",9/08/2024 3:36:47 PM,71,9/08/2024 3:36:47 PM
1300,2010,"""Uzbekistan GTL"" MCHJ ehtiyojlari uchun MM guvohnomasi xarid qilish talabnomasi ",9/08/2024 4:11:43 PM,71,9/08/2024 4:11:43 PM
1301,2011,These courses are required for professional development of employees,12/08/2024 11:25:31 AM,38,12/08/2024 11:25:31 AM
1302,2012,Uzbekistan GTL MCHJ zavodida ta'mirlash ishlari davomida hosil bo'ladigan suyuq chiqindilarni zararsizlantirish bo'yicha xizmat xati talabnomasi ,13/08/2024 9:53:58 AM,71,13/08/2024 9:53:58 AM
1303,2013,This document details the technical requirements for purchasing spares for Trip throttle valve 150-XV-0505 specifically for use in repairs conducted during a Turnaround.,1/11/2024 12:00:00 AM,56,13/08/2024 4:47:55 PM
1304,2014,Uzbekistan GTL MCHJ ish o'rinlarining mehnat sharoitlari bo'yicha attestatsiyasini tashkil qilish yuzasidan xarid talabnomasi ,14/08/2024 11:53:54 AM,71,14/08/2024 11:53:54 AM
1305,2015,Шкаф металлический для сменной одежды,14/08/2024 1:10:12 PM,80,14/08/2024 1:10:12 PM
1306,2017, “GTL Chinoz terminali” нинг техноген хавф юқори бўлган зоналар давлат кадастр паспортини ишлаб чиқиш,14/08/2024 1:24:37 PM,80,14/08/2024 1:24:37 PM
1307,2018,Fire equipments for GTL Chinoz Terminal,14/08/2024 2:21:16 PM,80,14/08/2024 2:21:16 PM
1308,2018,Fire equipments for GTL Chinoz Terminal,14/08/2024 2:21:16 PM,80,14/08/2024 2:21:16 PM
1309,2020,Toshkent ofis binosida mavjud 4 ta kofemashinasini uzluksiz ishlashini taminlash maqsadida texnik ko'rikdan o'tkazish,15/08/2024 12:23:11 PM,39,15/08/2024 12:23:11 PM
1310,2021,"Заявка на закупку питьевой воды объемом 0,5 литров",16/08/2024 11:21:22 AM,39,16/08/2024 11:21:22 AM
1311,2023,Для технического обслуживание факельный системы во время капитального ремонта «Uzbekistan GTL» в 2024 году.,15/12/2024 4:49:45 PM,56,16/08/2024 4:49:45 PM
1312,2024,Training for UPS system,20/08/2024 10:39:06 AM,53,20/08/2024 10:39:06 AM
1313,2025,Uzbekistan GTL MCHJ ehtiyoji uchun ta'mirlash ishlari davomida hosil bo'ladigan 5-xavflilik sinfiga mansub sanoat chiqindilarini qabul qilish xizmati uchun xarid talabnomasi ,21/08/2024 8:57:02 AM,71,21/08/2024 8:57:02 AM
1314,2026,Uzbekistan GTL MCHJ zavodida ta'mirlash ishlari davomida hosil bo'ladigan 3-4-xavflilik sinfiga mansub sanoat chiqindilarini olib chiqish xizmati uchun xarid talabnomasi ,21/08/2024 9:02:08 AM,71,21/08/2024 9:02:08 AM
1315,2028,Uzbekistan GTL MCHJ zavodi ehtiyoji uchun makulatura to'plashga maxsus konteyner xarid qilish talabnomasi ,22/08/2024 4:27:44 PM,71,22/08/2024 4:27:44 PM
1316,2030,Заявка на закупку стройматериалов по утеплению здания ремонтно-механического цеха завода.,28/08/2024 9:27:42 AM,54,26/08/2024 9:27:42 AM
1317,2029,to ensure continous operating of the pumps(171-XP-001-04A/B and 140-PC-007),26/08/2024 9:21:03 AM,53,26/08/2024 9:21:03 AM
1318,2031,"For the purchase of pipe, pipe fittings for the LTFT reactor degassing line due to the need for installation in accordance with the approved MOC.",26/09/2024 12:03:20 PM,46,26/08/2024 12:03:20 PM
1319,2032,"Оказать полный комплекс услуг по механически- слесарному обслуживанию технологическов аппаратов, трубопроводные узлы и сосуды работающие под давлением завода «Uzbekistan GTL» во время капитального ремонта.",4/11/2024 4:19:50 PM,56,26/08/2024 4:19:50 PM
1320,2033,Service of ICSS (Integrated control and safety system),1/11/2024 12:00:00 AM,56,28/08/2024 5:01:43 PM
1321,2034,Uzbekistan GTL MChJning tarozi orqali o'lchangan mahsulotlar va ma'lumotlarni hisobga olish,29/08/2024 10:54:54 AM,64,29/08/2024 10:54:54 AM
1322,2035,"Баннер с логотипом ООО «Uzbekistan GTL» необхордимо для продвижения бренда, информирования о приемуществах авиакеросина GTL и поддержание фирменного стиля компании в рамках участия длегации ООО ""Uzbekistan GTL"" в международной конференции проводимой в гор",5/09/2024 2:35:49 PM,63,29/08/2024 2:35:49 PM
1323,2040,Uzbekistan GTL MCHJ ehtiyojlari uchun xavfsizlik belgilarini xarid qilish talabnomasi.,29/08/2024 4:12:30 PM,71,29/08/2024 4:12:30 PM
1324,2042,Uzbekistan GTL MCHJ obyektlarida mavjud koʼpik xosil qiluvchi moddalarini yaroqligini tekshirish xolatini sinovdan oʼtkazish va tegishli xulosalarni taqdim qilish boʼyicha shartnoma tuzish bo'yicha xarid talabnomasi,29/08/2024 4:16:29 PM,71,29/08/2024 4:16:29 PM
1325,2044,The purchase of a new bundle is required due to the poor performance of the current bundle.,1/01/2025 12:00:00 AM,53,30/08/2024 9:20:15 AM
1326,2045,New mechanical seal is required due to constant erosion,1/01/2025 12:00:00 AM,53,30/08/2024 9:32:15 AM
1327,2046,Training and service for EPMS system,30/08/2024 10:12:29 AM,53,30/08/2024 10:12:29 AM
1328,2047,Uzbekistan GTL MCHJ zavodining ishlab chiqarish texnologik jarayonini ekologik sertifikatlashtirish  talabnomasi ,10/09/2024 2:51:50 PM,71,3/09/2024 2:51:50 PM
1329,2048,Uzbekistan GTL MCHJ zavodi ish faoliyati davomida hosil bo'ladigan 29 turdagi sanoat chiqindilarini ekologik sertifikatlashtirish talabnomasi ,10/09/2024 2:57:25 PM,71,3/09/2024 2:57:25 PM
1330,2049,Zavod markaziy Laboratoriyasida priborlarni qayta sozlash uchun,4/09/2024 9:00:26 AM,40,4/09/2024 9:00:26 AM
1331,2050,to provision of technical support services and personnel training for the repair of the excitation system of the synchronous alternator,4/10/2024 11:49:12 AM,60,4/09/2024 11:49:12 AM
1332,2051,RO Membrane,5/09/2024 9:55:14 AM,50,5/09/2024 9:55:14 AM
1333,2052,Testing protection equipments,4/10/2024 12:00:00 AM,60,5/09/2024 11:03:40 AM
