Contact ID,Parent Contact ID,First Name,Last Name,Comment,Department ID,Address1,Address2,City,State,Post Code,Country,Home Phone,Work Phone,Mobile Phone,Fax,Email,Web Address,Is Primary Contact,ABN,Currency Type ID,Tax ID,Tax Exemption Number,Is Tax Exempt,Account Code ID,Payment Term ID,Customer Discount Percentage,Catalogued Mark Up Ceiling,Non Catalogued Mark Up Ceiling,Catalogued Markup Percentage,Non Catalogued Mark Up Percentage,Employee Number,Working Day Hours,Employed Date Time,Terminated Date Time,Expected Freight Price,Customer Type ID,Contact Image,Contact Type Name,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Billing Address1,Billing Address2,Billing City,Billing State,Billing Country,Billing Post Code,Added Date Time,IRDNumber,Contact Signature,Custom Control File1ID
1505,0,Ilxom,Abidov Turdikulovich,,23,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998996655511,,ilkhom.аbidov@uzgtl.com,,,Registration No. 008600-56,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:31 PM,1687,11/10/2023 9:32:59 AM,,,,,,,10/07/2022 4:43:31 PM,,,
1506,0,Jasurbek,Boymurodov Baxriddin o'g'li,,16,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-59,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1687,11/10/2023 9:47:19 AM,,,,,,,10/07/2022 4:43:32 PM,,,
1507,0,Ilxom,Turayev Abdig'afirovich,,11,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998919618683,,ilkhom.turaev@uzgtl.com,,,Registration No. 008600-61,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1687,11/10/2023 2:27:00 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1508,0,Mansur,Xasanov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998996694049,,mansur.khasanov@uzgtl.com,,,Registration No. 008600-64,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1465,21/09/2022 4:03:16 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1509,0,Ulug'bek,Xamroyev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998906381104,,ulugbek.khamroev@uzgtl.com,,,Registration No. 008600-67,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1465,21/09/2022 4:13:21 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1510,0,Nizomiddin,Narziyev Uyg'un o'g'li,,18,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998904289527,,nizomiddin.narziyev@uzgtl.com,,,Registration No. 008600-68,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1687,11/10/2023 2:03:06 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1511,0,Nurmukhammad,Boymatov,,53,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,nurmukhammad.boymatov@uzgtl.com,,,Registration No. 008600-69,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1465,7/11/2022 9:42:10 AM,,,,,,,10/07/2022 4:43:32 PM,,,
1512,0,Ilxom,Nomazov Kurbonovich,,19,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998934231880,,ilxom.namazov@uzgtl.com,,,Registration No. 008600-70,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1687,11/10/2023 2:03:29 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1513,0,Ziyadulla,Aralov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998901886960,,ziyadulla.аralov@uzgtl.com,,,Registration No. 008600-72,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1465,21/09/2022 4:16:36 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1514,0,Javoxir,Toshqobilov Shaymardon o'g'li,,10,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,91 641 08 18,,Javoxir.Toshqobilov@uzgtl.com,,,Registration No. 008600-76,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1687,11/10/2023 2:24:52 PM,,,,,,,10/07/2022 4:43:32 PM,,,
1515,0,Shaxzod,Arziqulov Shomamat o'g'li,,13,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998936032332,,shakhzod.arzikulov@uzgtl.com,,,Registration No. 008600-77,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:32 PM,1687,11/10/2023 9:37:11 AM,,,,,,,10/07/2022 4:43:32 PM,,,
1516,0,Sarvar,Umrzoqov Murodullo o'g'li,,9,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,Sarvar.Umirzoqov@uzgtl.com,,,Registration No. 008600-79,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1687,11/10/2023 2:29:03 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1517,0,Shaxzod,Fayzullayev Raxmatulla o'g'li,,23,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998993300390,,shakhzod.fayzullaev@uzgtl.com,,,Registration No. 008600-80,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1687,11/10/2023 1:24:52 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1518,0,Sardor,Madiyev Omonjonovich,,10,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,Sardor.Madiyev@uzgtl.com,,,Registration No. 008600-81,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1687,11/10/2023 1:38:14 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1519,0,Shoxrux,Buriyev Axmad o'g'li,,19,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998999558941,,shokhrukh.buriev@uzgtl.com,,,Registration No. 008600-82,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1687,11/10/2023 9:49:56 AM,,,,,,,10/07/2022 4:43:33 PM,,,
1520,0,Shaxzod,Ashurov,,54,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-84,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1465,14/10/2022 11:47:51 AM,,,,,,,10/07/2022 4:43:33 PM,,,
1521,0,Tolib,Xolnazarov ,,75,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998994781510,,tolib.kholnazarov@uzgtl.com,,,Registration No. 008600-86,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1460,27/02/2023 9:00:17 AM,,,,,,,10/07/2022 4:43:33 PM,,,
1522,0,Sherzod,Xasanov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998973177923,,sherzod.khasanov@uzgtl.com,,,Registration No. 008600-87,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1465,21/09/2022 4:14:01 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1523,0,Bekzod,Xudoyorov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998939092299,,bekzod.khudoyorov@uzgtl.com,,,Registration No. 008600-89,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1460,6/10/2023 3:30:17 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1524,0,Shaxriyor,Nuriddinov ,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998996651651,,shakhriyor.nuriddinov@uzgtl.com,,,Registration No. 008600-90,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1465,21/09/2022 4:07:13 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1525,0,Maqsud,Jo'rayev Madart o'gli,,15,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998996694292,,maksud.juraev@uzgtl.com,,,Registration No. 008600-91,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1687,11/10/2023 1:32:41 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1526,0,Jahongir,Raxmatov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,93 683 01 12,,Jahongir.Raxmatov@uzgtl.com,,,Registration No. 008600-95,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1460,6/10/2023 3:30:24 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1527,0,Jahongir,Xudoyorov,,8,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998912632522,,jakhongir.khudoyorov@uzgtl.com,,,Registration No. 008600-96,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1465,24/09/2022 2:18:57 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1528,0,Elmurod,Rasulov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,90 607 63 99,,elmurodrasulov125125@gmail.com@uzgtl.com,,,Registration No. 008600-97,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1460,6/10/2023 3:29:40 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1529,0,Ahror,Suyunov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998915979454,,akhror.suyunov@uzgtl.com,,,Registration No. 008600-99,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:33 PM,1687,6/10/2023 3:19:18 PM,,,,,,,10/07/2022 4:43:33 PM,,,
1530,0,Sardor,Xushvaqtov ,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,99 382 91 73,,Sardor.Xushvaqtov@uzgtl.com,,,Registration No. 008600-101,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1460,6/10/2023 3:29:48 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1531,0,Ulug'bek,Muxammadiyev Begim o'g'li,,16,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,99 046 64 08,,Ulug‘bek.Muxammadiev@uzgtl.com,,,Registration No. 008600-102,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:02:40 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1532,0,Alisher,Zulpuqorov ,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998936263600,,alisher.zulpukorov@uzgtl.com,,,Registration No. 008600-104,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1460,6/10/2023 3:29:54 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1533,0,Mirsaid,Xaydorov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998996686494,,mirsaid.khaydorov@uzgtl.com,,,Registration No. 008600-105,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1465,21/09/2022 4:02:38 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1534,0,Ramazon,O'roqov Xayrulla o'g'li,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998996629088,,ramazon.urokov@uzgtl.com,,,Registration No. 008600-106,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:09:22 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1535,0,Ulug'bek,Mavlonov Panjiyevich,,20,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998992131133,,ulugbek.mavlonov@uzgtl.com,,,Registration No. 008600-108,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 1:40:02 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1536,0,Bekzod,Turayev Gulmurot o'g'li,,13,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998936960935,,turaevbekzod@uzgtl.com,,,Registration No. 008600-109,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:26:43 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1537,0,Elbek,Sa'dullayev Raxmatilla o'g'li,,20,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998902889959,,sa’dullaevelbek@uzgtl.com,,,Registration No. 008600-110,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:14:02 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1538,0,Kamoliddin,Muhammadiyev Abdizoir o'g'li,,10,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,97 279 79 69,,Kamoliddin.Muhammadiyev@uzgtl.com,,,Registration No. 008600-111,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 1:42:14 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1539,0,Shoxrux,Shamsiyev Abdiroziq o'g'li,,18,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,91 450 50 57,,Shoxrux.Shamsiyev@uzgtl.com,,,Registration No. 008600-112,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:16:25 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1540,0,Xurshid,Xolmurodov Murtazayevich,,22,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998909909757,,xolmurodovxurshid@uzgtl.com,,,Registration No. 008600-113,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:33:32 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1541,0,Erkin,Xushvaqtov Abdirasul o'g'li,,9,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998993832024,,xushvaqtoverkin@uzgtl.com,,,Registration No. 008600-115,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:39:40 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1542,0,Jaxongir,Saitov Serob o'g'li,,15,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998977146961,,saitovjaxongir@uzgtl.com,,,Registration No. 008600-117,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 2:14:18 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1543,0,Yoqub,Bo'riyev Yodgor o'g'li,,15,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998911927567,,bo‘rievyoqub@uzgtl.com,,,Registration No. 008600-118,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 9:46:16 AM,,,,,,,10/07/2022 4:43:34 PM,,,
1544,0,Sardor,Muhammadiyev Qodiraliyevich,,11,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,90 313 01 26,,Sardor.Muhammadiyev@uzgtl.com,,,Registration No. 008600-119,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:34 PM,1687,11/10/2023 1:42:54 PM,,,,,,,10/07/2022 4:43:34 PM,,,
1545,0,Sunatilla,Usmanov Boltayevich,,49,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998945271516,,usmanovsunatilla@uzgtl.com,,,Registration No. 008600-120,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 2:29:41 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1546,0,Muxlis,Barotov,,21,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,97 585 03 04,,Muxlis.Barotov@uzgtl.com,,,Registration No. 008600-121,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1465,24/09/2022 3:47:28 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1547,0,Feruz,Xoliqov Sherali o'g'li,,9,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998906098839,,xoliqovferuz@uzgtl.com,,,Registration No. 008600-122,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 2:32:46 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1548,0,Baxtiyor,Yo'ldoshev Muradillayevich,,14,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998944122444,,bakhtiyor.yuldashev@uzgtl.com,,,Registration No. 008600-123,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 2:40:13 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1549,0,Ma'rufjon,Qosimov Uktam o'g'li,,11,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998909273624,,marufjon.kosimov@uzgtl.com,,,Registration No. 008600-124,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 2:11:58 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1550,0,Suxrobbek,Ochilov Shavkat o'g'li,,21,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,91 321 37 33,,Suxrobbek.Ochilov@uzgtl.com,,,Registration No. 008600-126,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 2:09:05 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1551,0,Faxriddin,Norboyev Mamasoatovich,,11,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998939018088,,fakhriddin.norboev@uzgtl.com,,,Registration No. 008600-127,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 2:04:35 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1552,0,Abror,Nazarov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998999520693,,nazarovabror@uzgtl.com,,,Registration No. 008600-128,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1460,6/10/2023 3:30:30 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1553,0,Farxod,Farmonov Axmad o'g'li,,20,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998914161412,,farmonovfarxod@uzgtl.com,,,Registration No. 008600-129,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 9:56:43 AM,,,,,,,10/07/2022 4:43:35 PM,,,
1554,0,Murodjon,Haydarov G'ayrat o'g'li,,8,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998995011609,,xaydarovmurodjon@uzgtl.com,,,Registration No. 008600-130,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1687,11/10/2023 1:28:16 PM,,,,,,,10/07/2022 4:43:35 PM,,,
1555,0,Bekzod,Xurramov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998991225361,,xurramovbekzod@uzgtl.com,,,Registration No. 008600-131,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1452,10/07/2022 4:43:35 PM,1460,6/10/2023 3:31:19 PM,,,,,,,10/07/2022 4:43:35 PM,,,
