Work Order Spare ID,Work Order ID,Work Order Spare Description,Estimated Quantity,Estimated Unit Cost,Actual Quantity,UOMID,Work Order Component ID
4404,35635,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",4.0000000,15.3700000,0.0000000,2,21510
4405,28443,"Прокладка СНП- А-3-416-434-4,5-040",1.0000000,63.5558000,1.0000000,2,19751
4406,34737,Hycog IC 10. Коагулянт,3000.0000000,1.1000000,3000.0000000,17,
4407,35526,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",2.0000000,13.1623000,2.0000000,8,30433
4408,5596,Level transmitters,3.0000000,4000.0000000,0.0000000,2,6583
4409,5596,Differential pressure transmitters,10.0000000,3000.0000000,0.0000000,2,6583
4410,5596,Level transmitters,3.0000000,4000.0000000,0.0000000,2,6583
4411,35545,Spool valve for positioner (ND9206),25.0000000,500.0000000,0.0000000,2,
4412,35545,Spool valve for positioner (ND9203),25.0000000,500.0000000,0.0000000,2,
4413,35545,I/P-positioner,10.0000000,6200.0000000,0.0000000,2,
4414,36503,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",15.5000000,3.5900000,15.5000000,21,33137
4415,34527,Литол 24,5.0000000,2.8541000,5.0000000,17,22578
4416,35961,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,7.7500000,21,33138
4417,36532,BoilGard IT 31,1100.0000000,1.4324000,1100.0000000,17,
4418,36536,"PERFORATED TRAY, STRAIGHT COVER 3000*900W",17.0000000,43.4061000,17.0000000,2,22609
4419,36536,COVER CLAMP FOR PERFORATED TRAY 450W*150H,17.0000000,1.6614000,0.0000000,2,22609
4420,36540,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,22620
4426,35502,"Абразивный отрезной круг Т41 d 125*1,6*22мм",2.0000000,0.6000000,0.0000000,2,21431
4427,35502,ER316L  electrod,0.5000000,8.0000000,0.0000000,17,21431
4428,36541,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,22624
4429,36541,ER70l filler wire,0.5000000,10.0000000,0.0000000,17,22624
4430,34862,Спецодежда летный из 100 х/б ,9.0000000,13.1623000,9.0000000,8,
4431,36553,питьевая вода в бутылях емкостью 18.9л,1035.0000000,0.0000000,1035.0000000,2,30367
4432,36557,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,22652
4433,36557,"Аргон газообразный, чистый LAR 5.0",0.5000000,3.5800000,0.0000000,21,22652
4434,31196,"Абразивный отрезной круг Т41 d 125*1,6*22мм",2.0000000,0.6000000,0.0000000,2,16074
4435,31196,"Аргон газообразный, чистый LAR 5.0",1.0000000,3.5800000,0.0000000,21,16074
4436,31196,ER70S-3 filler wire,0.5000000,10.0000000,0.0000000,17,16074
4437,36597,"Полиэтиленовая плёнка (ширина 56 см, толщина 180 микрон)",358.0000000,2.0981000,54.0000000,17,22686
4438,36597,"Полиэтиленовая плёнка (ширина 150 см, толщина 60 микрон)",107.0000000,2.0981000,107.0000000,17,22686
4439,34593,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,7.7500000,21,20388
4440,35961,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,7.7500000,21,33138
4441,36539,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,90.0000000,0.1000000,90.0000000,15,
4442,36625,"Аргон (Аr) 6.0 (99,9999%) в баллоне 50л 200бар, соединение G3/4(DIN 9)",4.0000000,627.8583000,4.0000000,2,22725
4443,36625,,4.0000000,246.4484000,-4.0000000,2,22725
4444,36625,"Аргон газ особой чистоты 5.0 ТУ 2114-003-37924839-2016 (99,999%), в баллоне 50 литров, 10.3 м3.",10.0000000,696.7474000,10.0000000,2,22725
4445,36794,Фильтровальный порошок перлитовый вспученный,3920.0000000,0.9117000,0.0000000,17,
4446,36795,Фильтровальный порошок перлитовый вспученный,20.0000000,0.9117000,20.0000000,17,22760
4447,36819,Фильтровальный порошок перлитовый вспученный,3920.0000000,0.9117000,3920.0000000,17,22761
4448,36558,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,1.0000000,2,22654
4449,36820,Фильтровальный порошок перлитовый вспученный,12684.0000000,0.9117000,12684.0000000,17,
4450,36559,"Абразивный отрезной круг Т41 d 125*1,6*22мм",2.0000000,0.6000000,2.0000000,2,22657
4451,31810,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",3.5000000,3.5900000,0.0000000,21,16851
4452,36828,"Stainless steel Tube for steam tracing ASTMA269 TP304 Welded Annealed Tube 1/2"" O.D x 0.035"" THK / Трубка из нержавеющей стали для пароспутника",30.0000000,8.4624000,30.0000000,,22778
4453,36828,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",10.0000000,15.3700000,10.0000000,2,22778
4454,34737,"Кальций азотнокислый 4-водный технический (нитрат кальция), в мешках",4.0300000,266.7000000,4.0300000,24,
4455,35030,BoilGard СТ 128,3000.0000000,2.4017000,3000.0000000,17,
4456,35030,BoilGard IT 12,1000.0000000,1.4000000,1000.0000000,17,
4457,35030,Hyfloc CP 887,250.0000000,16.0830000,250.0000000,17,
4458,36834,Перчатки рабочие х/б с ПВХ нанесением 67+/-3 гр,50.0000000,0.1000000,50.0000000,15,22791
4459,36835,Охранная силовая тросовая пломба «REC102»,200.0000000,0.4360000,200.0000000,2,22792
4460,36836,FuelAid 902,340.0000000,71.9000000,340.0000000,17,22793
4461,36837,запорно-пломбировочное устройство (пломба) HUMO-1,300.0000000,2.3214000,300.0000000,2,22796
4462,35030,BoilGard IT 12,100.0000000,1.4000000,100.0000000,17,
4463,36546,"150-PC-012A/B/ RSMP 6X3-10, 9S/ Mechanical SEAL (DE&NDE)",1.0000000,17346.3033000,1.0000000,8,22799
4464,36546,"Barrier Fluid of Mechanical Seal / барьерная жидкость для механических уплотнений / Duraclear Synthetic Lubricant DS-4614-32-F, p/n: MLA32486003 208L",208.0000000,21.7500000,208.0000000,5,22799
4465,36546,Наждачная бумага от 40 мм до 60мм.,1.0000000,6.3780000,1.0000000,10,22799
4466,36546,Наждачная бумага от 0 мм до 20мм,2.0000000,4.7835000,2.0000000,10,22799
4467,36546,Наждачная бумага от 20 мм до 40 мм. ,3.0000000,5.5807000,3.0000000,10,22799
4468,34737,Гипохлорит натрия,5180.0000000,0.2400000,5180.0000000,17,
4469,34997,MOTOR BEARING FOR 135-PC-002A/B 6314 C3 / 6314 C3,1.0000000,1885.0000000,1.0000000,8,21923
4470,36546,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,1.0000000,2,22799
4471,36546,"ФУМ-лента 19мм*15м*0,20мм",2.0000000,1.2843000,2.0000000,2,22799
4472,36540,Смазка пластичная универсальная WD-40 400 ml,2.0000000,6.7076000,2.0000000,2,22620
4473,36540,"ФУМ-лента 19мм*15м*0,20мм",5.0000000,1.2843000,5.0000000,2,22620
4474,35649,"PRE-COMMISSIONING & CONSTRUCTION SPARE PARTS: LIMIT SWITCH (2"") (S. 520/ 1 OF 1)",1.0000000,2205.4177000,0.0000000,2,
4475,35636,"PRE-COMMISSIONING & CONSTRUCTION SPARE PARTS: LIMIT SWITCH (3"") (S. 520/ 1 OF 1)",1.0000000,2205.4177000,1.0000000,2,22818
4476,35624,"PRE-COMMISSIONING & CONSTRUCTION SPARE PARTS: LIMIT SWITCH (4"") (S. 520/ 1 OF 1)",1.0000000,2205.4177000,1.0000000,2,22820
4477,34906,"PRE-COMMISSIONING & CONSTRUCTION SPARE PARTS: LIMIT SWITCH (6"") (S. 520/ 1 OF 1)",1.0000000,2205.4177000,1.0000000,2,22821
4478,36638,"Size: 4"" (Size: 100mm) Gasket, 316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM thickness (3.2MM RING) Spiral Wound",4.0000000,8.4680000,4.0000000,2,22987
4479,36974,"Абразивный отрезной круг Т41 d 125*1,6*22мм",3.0000000,0.6000000,3.0000000,2,22989
4480,36974,"Абразивный круг отрезной Т41, 14А 230x1.8x22мм",3.0000000,0.8291000,3.0000000,2,22989
4481,36980,Гипохлорит натрия,6646.1000000,0.2400000,6646.1000000,17,
4482,36980,"Кальций азотнокислый 4-водный технический (нитрат кальция), в мешках",1.6000000,266.7000000,1.6000000,24,
4483,36985,Hycog IC 10. Коагулянт,2000.0000000,1.1000000,2000.0000000,17,
4484,36987,Охранная силовая тросовая пломба «REC102»,200.0000000,0.4360000,200.0000000,2,23005
4485,36980,Гипохлорит натрия,3773.9000000,0.2400000,3773.9000000,17,
4486,36821,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,23007
4487,36821,"Аргон газообразный, чистый LAR 5.0",0.5000000,3.5800000,0.0000000,21,23007
4488,3704,ER70S-3 filler wire,0.5000000,0.0000000,0.0000000,17,23009
4489,36524,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",2.0000000,15.3700000,0.0000000,2,22585
4491,36524,"Pre-insulted Tube for steam tracing ANTI CHLORIDE COATING, PRE INSULTED TUBE, 1/2"" OD Thk: 0.035"" ANTI-CHLORIDE COATED TUBE 304 STAINLESS STEEL W/FIBROUS GLASS THERMAL INSULATION AND BLACK THERMOPLASTIC COMPOUND JACKET, INSULATED THICKNESS MIN. 1""",12.0000000,6.2461000,0.0000000,12,22585
4492,36638,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,1.0000000,2,22987
4493,36638,Смазка пластичная универсальная WD-40 400 ml,3.0000000,6.7076000,0.0000000,2,22987
4494,36828,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",10.0000000,15.3700000,10.0000000,2,22778
4495,34731,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,0.0000000,21,20792
4496,34731,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,7.7500000,21,20792
4497,36996,FuelAid ULS 537,3800.0000000,7.0000000,0.0000000,17,23031
4498,36871,Смазка пластичная универсальная WD-40 400 ml,5.0000000,6.7076000,5.0000000,2,23036
4499,37000,FuelAid ULS 537,3600.0000000,7.0000000,3600.0000000,17,23039
4500,31611,SOFT IRON RJ B16.20 CL1500 R OCTAGONAL Size1,2.0000000,1.7200000,2.0000000,2,23046
4501,36871,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,23036
4502,36559,"Абразивный отрезной круг Т41 d 125*1,6*22мм",2.0000000,0.6000000,0.0000000,2,22657
4503,36559,Electrode / Электрод ER 7016-B2 Ø2.4mm FLAG SHIP,2.0000000,8.0000000,0.0000000,17,22657
4504,34511,"Абразивный отрезной круг Т41 d 125*1,6*22мм",1.0000000,0.6000000,0.0000000,2,20005
4505,34511,"Аргон газообразный, чистый LAR 5.0",0.5000000,3.5800000,0.0000000,21,20005
4506,36979,Мини промышленная пневматическая реверсивная дрель,1.0000000,295.1583000,1.0000000,2,30432
4507,36979,Перфоратор 3-28 / Rotary hammer 3-28,1.0000000,368.5441000,1.0000000,2,30432
4508,37017,Картриджный фильтр,114.0000000,16.0445000,114.0000000,2,
4509,37021,Флюгер Конус-ветроуказатель WINDSOCK,1.0000000,39.9083000,1.0000000,2,23064
4510,37058,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,23090
4516,36871,Spares vibrator Kalrez/GG25/300#,1.0000000,90.3400000,1.0000000,8,23036
4517,37017,Картриджный фильтр,14.0000000,16.0445000,14.0000000,2,
4518,36871,Spares vibrator Kalrez/GG25/300#,1.0000000,90.3400000,1.0000000,8,23036
4519,36979,Смазка литиевая MOLYKOTE 33 Medium 1KG,2.0000000,170.9000000,2.0000000,2,30432
4520,36979,Смазка Графитная MOLYKOTE G-N PLUS PASTE по 1KG,2.0000000,96.5000000,2.0000000,2,30432
4521,37017,Картриджный фильтр,40.0000000,16.0445000,40.0000000,2,
4522,37103,"Operating Central fuel gas tip (NR.1 set composed by 1 PCE) DIA 1.1/2"" MAT.AISI 310 FOR 120-HF-101/201 Euro 586,23/set)",1.0000000,570.3896000,1.0000000,8,23125
4523,37104,запорно-пломбировочное устройство (пломба) HUMO-1,300.0000000,2.3214000,300.0000000,2,23126
4524,34814,"Size: 1"" (Size: 25mm) Gasket, 316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL300 4.5MM thickness (3.2MM RING) Spiral Wound",8.0000000,6.8340000,8.0000000,2,23128
4525,36979,Himoya niqobi (респиратор) ,4.0000000,0.1197000,4.0000000,2,30432
4526,37114,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,23144
4527,37114,"70483725 - O-ring D=34,52 x 3,53 mm, Kalrez 6375, / Уплотнительное кольцо",38.0000000,88.1314000,0.0000000,2,23143
4528,37114,"70483729 - O-ring D=81,92 x 5,33 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,750.2857000,0.0000000,2,23144
4529,37114,"70483728 - O-ring D=72,62 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,381.5054000,0.0000000,2,23144
4530,37114,"70483730 - Quanding 53,64 x 2,62 mm, Kalrez 6375 / Кводринг",4.0000000,358.0224000,0.0000000,2,23144
4531,37114,"70483724 - O-ring D=31,34 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,166.7864000,0.0000000,2,23144
4532,34820,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,7.7500000,21,20985
4533,34863,FTCATALYST(SOLID) CUSTOM SAC2 - 100 SBC. Eleventh Batch,31998.0000000,88.3550000,31998.0000000,17,20624
4534,37115,"Аргон газ особой чистоты 6.0 ТУ 2114-003-37924839-2016 (99,9999%)",7.7500000,3.5900000,7.7500000,21,23148
4535,35979,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",4.0000000,15.3700000,4.0000000,2,21968
4536,36997,"Tube union stainless steel 1/2""х1/2"" ASTM A-276 TP316 T/T W/FL NUT AND DOUBLE FERRULES / Трубное соединение, наржавеющая сталь",6.0000000,15.3700000,6.0000000,2,23157
4537,36568,Himoya niqobi (респиратор) ,200.0000000,0.1197000,200.0000000,2,
4545,36976,"Абразивный отрезной круг Т41 d 125*1,6*22мм",3.0000000,0.6000000,3.0000000,2,22993
4546,37051,"Абразивный отрезной круг Т41 d 125*1,6*22мм",3.0000000,0.6000000,3.0000000,2,23080
4547,37116,"Абразивный отрезной круг Т41 d 125*1,6*22мм",4.0000000,0.6000000,4.0000000,2,23151
4550,37129,"Спецодежда летный из 100 х/б размеры 48,50,52,54,56",1.0000000,13.1623000,0.0000000,8,
4551,37143,MemKare NX 20,1250.0000000,8.9900000,1250.0000000,17,23191
